"","Yr","Mnt","Day","SagOrig","PentOrig","S"
"619",1968,1,9,224.4,222,TRUE
"620",1968,1,10,205.2,208.3,TRUE
"621",1968,1,11,203.8,202.5,TRUE
"622",1968,1,12,200.4,198.9,TRUE
"623",1968,1,13,195.7,197.2,TRUE
"624",1968,1,14,187.4,187.1,TRUE
"625",1968,1,15,173.5,176.7,TRUE
"626",1968,1,16,164.1,160.7,TRUE
"627",1968,1,17,161.3,157.4,TRUE
"628",1968,1,18,154.4,148.5,TRUE
"629",1968,1,19,145.2,141.6,TRUE
"630",1968,1,20,136.8,137.3,TRUE
"631",1968,1,21,131.2,132.6,TRUE
"632",1968,1,22,127.6,135.7,TRUE
"633",1968,1,23,128.9,137.9,TRUE
"634",1968,1,24,140.8,148.7,TRUE
"635",1968,1,25,144.4,160.1,TRUE
"636",1968,1,26,154.6,174.1,TRUE
"637",1968,1,27,165.8,184.9,TRUE
"638",1968,1,28,177,213,TRUE
"639",1968,1,29,201.3,220.7,TRUE
"640",1968,1,30,218.5,229.2,TRUE
"641",1968,1,31,219.8,239,TRUE
"642",1968,2,1,220.9,254.1,TRUE
"643",1968,2,2,216,253.1,TRUE
"644",1968,2,3,209.2,244.4,TRUE
"645",1968,2,4,192.7,220.3,TRUE
"646",1968,2,5,173.4,191.4,TRUE
"647",1968,2,6,155.2,172.3,TRUE
"648",1968,2,7,155,164.2,TRUE
"649",1968,2,8,145.4,151.5,TRUE
"650",1968,2,9,144.7,151.8,TRUE
"651",1968,2,10,148.3,155.7,TRUE
"652",1968,2,11,149.2,155.8,TRUE
"653",1968,2,12,148.8,159.2,TRUE
"654",1968,2,13,139.7,149.1,TRUE
"655",1968,2,14,136.1,145.7,TRUE
"656",1968,2,15,134.8,141.9,TRUE
"657",1968,2,16,132.2,142.5,TRUE
"658",1968,2,17,128,138.7,TRUE
"659",1968,2,18,127,135.2,TRUE
"660",1968,2,19,127.6,137.5,TRUE
"661",1968,2,20,128.9,138.5,TRUE
"662",1968,2,21,136.9,148.5,TRUE
"663",1968,2,22,140.7,151.9,TRUE
"664",1968,2,23,142.4,156.6,TRUE
"665",1968,2,24,153.1,164.7,TRUE
"666",1968,2,25,167.4,177.4,TRUE
"667",1968,2,26,169.3,184,TRUE
"668",1968,2,27,161.7,175.7,TRUE
"669",1968,2,28,162.8,170.8,TRUE
"670",1968,2,29,155.7,167.4,TRUE
"671",1968,3,1,149.8,162.9,TRUE
"672",1968,3,2,151.2,164.4,TRUE
"673",1968,3,3,144,150.9,TRUE
"674",1968,3,4,131.4,144.5,TRUE
"675",1968,3,5,130.1,137.8,TRUE
"676",1968,3,6,130.7,136,TRUE
"677",1968,3,7,122,131.6,TRUE
"678",1968,3,8,109.4,124.1,TRUE
"679",1968,3,9,112.7,122.9,TRUE
"680",1968,3,10,112.3,124.1,TRUE
"681",1968,3,11,124.5,128.4,TRUE
"682",1968,3,12,121.6,130.4,TRUE
"683",1968,3,13,120.4,127.9,TRUE
"684",1968,3,14,121,127.9,TRUE
"685",1968,3,15,115.5,126,TRUE
"686",1968,3,16,117.7,128.2,TRUE
"687",1968,3,17,125.5,135.3,TRUE
"688",1968,3,18,120.6,132.2,TRUE
"689",1968,3,19,123.3,130.1,TRUE
"690",1968,3,20,121.1,129.6,TRUE
"691",1968,3,21,132.1,140,TRUE
"692",1968,3,22,134.7,142.3,TRUE
"693",1968,3,23,140,145.5,TRUE
"694",1968,3,24,150.6,154.5,TRUE
"695",1968,3,25,157.6,156.1,TRUE
"696",1968,3,26,151,156.7,TRUE
"697",1968,3,27,155.7,159.2,TRUE
"698",1968,3,28,149.6,157.1,TRUE
"699",1968,3,29,148.9,156.3,TRUE
"700",1968,3,30,150.8,160.3,TRUE
"701",1968,3,31,148.3,155.9,TRUE
"702",1968,4,1,137.1,143.9,TRUE
"703",1968,4,2,133.7,144.2,TRUE
"704",1968,4,3,127.2,137.2,TRUE
"705",1968,4,4,122.8,131.7,TRUE
"706",1968,4,5,119.9,129.2,TRUE
"707",1968,4,6,115.6,125.2,TRUE
"708",1968,4,7,115.8,124.8,TRUE
"709",1968,4,8,123.2,130.7,TRUE
"710",1968,4,9,129.2,141.2,TRUE
"711",1968,4,10,129.2,142.8,TRUE
"712",1968,4,11,128.9,138.4,TRUE
"713",1968,4,12,131,142.8,TRUE
"714",1968,4,13,133.1,142,TRUE
"715",1968,4,14,129.1,138.4,TRUE
"716",1968,4,15,129.3,140,TRUE
"717",1968,4,16,130.2,141.1,TRUE
"718",1968,4,17,122.6,132.3,TRUE
"719",1968,4,18,119.4,127.7,TRUE
"720",1968,4,19,120.1,125.4,TRUE
"721",1968,4,20,113.8,122.4,TRUE
"722",1968,4,21,114,123.5,TRUE
"723",1968,4,22,109.2,115.7,TRUE
"724",1968,4,23,106.7,111.8,TRUE
"725",1968,4,24,112.1,117.5,TRUE
"726",1968,4,25,112.4,120,TRUE
"727",1968,4,26,106.4,114.3,TRUE
"728",1968,4,27,109.2,119.1,TRUE
"729",1968,4,28,114.6,128.4,TRUE
"730",1968,4,29,118.2,128,TRUE
"731",1968,4,30,120.8,132.8,TRUE
"732",1968,5,1,129.5,144.8,TRUE
"733",1968,5,2,138.2,148.3,TRUE
"734",1968,5,3,144.1,156.3,TRUE
"735",1968,5,4,145.5,154.5,TRUE
"736",1968,5,5,143.8,155.9,TRUE
"737",1968,5,6,138,148.6,TRUE
"738",1968,5,7,132.6,145.4,TRUE
"739",1968,5,8,132.3,141.7,TRUE
"740",1968,5,9,130.7,139.9,TRUE
"741",1968,5,10,128,139.8,TRUE
"742",1968,5,11,121.1,133.6,TRUE
"743",1968,5,12,119.5,127.3,TRUE
"744",1968,5,13,118.4,128.4,TRUE
"745",1968,5,14,126.3,138.2,TRUE
"746",1968,5,15,128.7,141.9,TRUE
"747",1968,5,16,138.6,150.7,TRUE
"748",1968,5,17,155.2,166.6,TRUE
"749",1968,5,18,164.8,178.3,TRUE
"750",1968,5,19,172.6,185.4,TRUE
"751",1968,5,20,178.6,193.7,TRUE
"752",1968,5,21,177.1,194.6,TRUE
"753",1968,5,22,172,190.4,TRUE
"754",1968,5,23,168.8,185.7,TRUE
"755",1968,5,24,169.6,182.6,TRUE
"756",1968,5,25,163.2,181.1,TRUE
"757",1968,5,26,161.3,177,TRUE
"758",1968,5,27,157.5,170.9,TRUE
"759",1968,5,28,145.8,158.1,TRUE
"760",1968,5,29,143.2,150.9,TRUE
"761",1968,5,30,146,151.3,TRUE
"762",1968,5,31,143.6,148.9,TRUE
"763",1968,6,1,143.3,151.9,TRUE
"764",1968,6,2,137.8,145.4,TRUE
"765",1968,6,3,137.9,143.9,TRUE
"766",1968,6,4,138.6,144,TRUE
"767",1968,6,5,131.2,138.3,TRUE
"768",1968,6,6,138.3,145.6,TRUE
"769",1968,6,7,148,152.3,TRUE
"770",1968,6,8,143.8,154.7,TRUE
"771",1968,6,9,140,149,TRUE
"772",1968,6,10,142.3,148,TRUE
"773",1968,6,11,142.5,146.5,TRUE
"774",1968,6,12,130.9,143.5,TRUE
"775",1968,6,13,135.3,143.4,TRUE
"776",1968,6,14,133.1,139.5,TRUE
"777",1968,6,15,130.1,139.7,TRUE
"778",1968,6,16,131.3,138.2,TRUE
"779",1968,6,17,132,139.7,TRUE
"780",1968,6,18,137.9,143.1,TRUE
"781",1968,6,19,136,147.5,TRUE
"782",1968,6,20,141.8,151.5,TRUE
"783",1968,6,21,146.7,157.2,TRUE
"784",1968,6,22,142.4,154.7,TRUE
"785",1968,6,23,151.8,163.9,TRUE
"786",1968,6,24,148.2,157.6,TRUE
"787",1968,6,25,146.4,154.1,TRUE
"788",1968,6,26,137.7,146.1,TRUE
"789",1968,6,27,141.4,147.5,TRUE
"790",1968,6,28,136.6,142.7,TRUE
"791",1968,6,29,130.4,139,TRUE
"792",1968,6,30,122.8,135.8,TRUE
"793",1968,7,1,119.2,128.3,TRUE
"794",1968,7,2,110.8,120.2,TRUE
"795",1968,7,3,108.9,117.1,TRUE
"796",1968,7,4,108.1,116,TRUE
"797",1968,7,5,110.2,119.4,TRUE
"798",1968,7,6,112,120.1,TRUE
"799",1968,7,7,121.9,135,TRUE
"800",1968,7,8,128.7,147.1,TRUE
"801",1968,7,9,138,153.6,TRUE
"802",1968,7,10,145.5,156.9,TRUE
"803",1968,7,11,152,162.7,TRUE
"804",1968,7,12,155.5,166.2,TRUE
"805",1968,7,13,143.5,155.6,TRUE
"806",1968,7,14,143.1,155.9,TRUE
"807",1968,7,15,140.2,147.9,TRUE
"808",1968,7,16,141.4,149.5,TRUE
"809",1968,7,17,131.7,143.6,TRUE
"810",1968,7,18,123.3,135.2,TRUE
"811",1968,7,19,123.6,135.3,TRUE
"812",1968,7,20,125.1,133.8,TRUE
"813",1968,7,21,122.3,133.1,TRUE
"814",1968,7,22,128.7,139,TRUE
"815",1968,7,23,134.4,146.1,TRUE
"816",1968,7,24,140.9,152.7,TRUE
"817",1968,7,25,147.5,158.1,TRUE
"818",1968,7,26,141.9,154.3,TRUE
"819",1968,7,27,135.4,146.8,TRUE
"820",1968,7,28,135,143.6,TRUE
"821",1968,7,29,138.3,144.3,TRUE
"822",1968,7,30,128.2,138.5,TRUE
"823",1968,7,31,124.7,134.7,TRUE
"824",1968,8,1,123,134.2,TRUE
"825",1968,8,2,125,134.2,TRUE
"826",1968,8,3,129.4,140.8,TRUE
"827",1968,8,4,125.4,135.6,TRUE
"828",1968,8,5,124.1,135.9,TRUE
"829",1968,8,6,134.1,147.9,TRUE
"830",1968,8,7,127.4,139.8,TRUE
"831",1968,8,8,134.2,141.7,TRUE
"832",1968,8,9,131.7,146.6,TRUE
"833",1968,8,10,135,146.6,TRUE
"834",1968,8,11,137.3,150.6,TRUE
"835",1968,8,12,148.1,161.6,TRUE
"836",1968,8,13,159.5,170.8,TRUE
"837",1968,8,14,173.5,185,TRUE
"838",1968,8,15,169,185.6,TRUE
"839",1968,8,16,166,179,TRUE
"840",1968,8,17,158.6,169.2,TRUE
"841",1968,8,18,154.2,164.7,TRUE
"842",1968,8,19,148.7,159.8,TRUE
"843",1968,8,20,152.4,159.9,TRUE
"844",1968,8,21,150.2,158.6,TRUE
"845",1968,8,22,151.6,153.7,TRUE
"846",1968,8,23,127.8,137.7,TRUE
"847",1968,8,24,120.8,130.8,TRUE
"848",1968,8,25,115.9,124.1,TRUE
"849",1968,8,26,111.3,118,TRUE
"850",1968,8,27,108.3,114.4,TRUE
"851",1968,8,28,111,119.4,TRUE
"852",1968,8,29,113.1,121.6,TRUE
"853",1968,8,30,118,125.5,TRUE
"854",1968,8,31,114.2,123.4,TRUE
"855",1968,9,1,120,129.5,TRUE
"856",1968,9,2,125.3,134.1,TRUE
"857",1968,9,3,131.9,142.8,TRUE
"858",1968,9,4,134,143.1,TRUE
"859",1968,9,5,131.2,139.6,TRUE
"860",1968,9,6,127.6,136,TRUE
"861",1968,9,7,129.4,141.1,TRUE
"862",1968,9,8,139.6,149.3,TRUE
"863",1968,9,9,139.4,149.3,TRUE
"864",1968,9,10,144.8,156,TRUE
"865",1968,9,11,142.7,152.4,TRUE
"866",1968,9,12,146.3,155.9,TRUE
"867",1968,9,13,142.2,150.4,TRUE
"868",1968,9,14,138,146.4,TRUE
"869",1968,9,15,126,135.6,TRUE
"870",1968,9,16,121.1,131.9,TRUE
"871",1968,9,17,121.4,131.4,TRUE
"872",1968,9,18,122.7,128.8,TRUE
"873",1968,9,19,117.6,127.3,TRUE
"874",1968,9,20,118.2,127.4,TRUE
"875",1968,9,21,124.4,133.5,TRUE
"876",1968,9,22,116.9,127.5,TRUE
"877",1968,9,23,115.9,126.7,TRUE
"878",1968,9,24,131.1,142.9,TRUE
"879",1968,9,25,150.5,158.1,TRUE
"880",1968,9,26,149.9,159.9,TRUE
"881",1968,9,27,145,157.8,TRUE
"882",1968,9,28,147.4,158.7,TRUE
"883",1968,9,29,144.5,153.9,TRUE
"884",1968,9,30,133.1,144.2,TRUE
"885",1968,10,1,126.6,136.4,TRUE
"886",1968,10,2,125.9,136.3,TRUE
"887",1968,10,3,134,145.2,TRUE
"888",1968,10,4,138.6,146.1,TRUE
"889",1968,10,5,139.3,147.8,TRUE
"890",1968,10,6,138.5,145.2,TRUE
"891",1968,10,7,136.2,146.7,TRUE
"892",1968,10,8,134.8,141.6,TRUE
"893",1968,10,9,127.8,137.3,TRUE
"894",1968,10,10,126.2,134.5,TRUE
"895",1968,10,11,125.2,133.8,TRUE
"896",1968,10,12,129.1,136.7,TRUE
"897",1968,10,13,122,127.1,TRUE
"898",1968,10,14,121.7,132,TRUE
"899",1968,10,15,128.9,136.9,TRUE
"900",1968,10,16,128.8,137.2,TRUE
"901",1968,10,17,135.7,142.4,TRUE
"902",1968,10,18,133.8,149.6,TRUE
"903",1968,10,19,144,153.6,TRUE
"904",1968,10,20,147.7,155.5,TRUE
"905",1968,10,21,152.7,163.2,TRUE
"906",1968,10,22,157.9,164.8,TRUE
"907",1968,10,23,158.8,166.9,TRUE
"908",1968,10,24,165.1,173.2,TRUE
"909",1968,10,25,165.7,171.7,TRUE
"910",1968,10,26,166.8,172.4,TRUE
"911",1968,10,27,170.7,172.8,TRUE
"912",1968,10,28,165.3,171,TRUE
"913",1968,10,29,182.5,191.1,TRUE
"914",1968,10,30,153.9,163.8,TRUE
"915",1968,10,31,152.7,159.5,TRUE
"916",1968,11,1,150.3,153.3,TRUE
"917",1968,11,2,147.4,151.5,TRUE
"918",1968,11,3,138.3,146,TRUE
"919",1968,11,4,132.4,140.3,TRUE
"920",1968,11,5,126,132.8,TRUE
"921",1968,11,6,118.8,131.4,TRUE
"922",1968,11,7,124.1,129.1,TRUE
"923",1968,11,8,128.3,133.1,TRUE
"924",1968,11,9,130.4,135.3,TRUE
"925",1968,11,10,126.5,135.2,TRUE
"926",1968,11,11,127.5,132.5,TRUE
"927",1968,11,12,125.9,129.3,TRUE
"928",1968,11,13,125.2,131.4,TRUE
"929",1968,11,14,120.8,131.2,TRUE
"930",1968,11,15,125.9,133.5,TRUE
"931",1968,11,16,121.3,127.6,TRUE
"932",1968,11,17,134.5,140.5,TRUE
"933",1968,11,18,137.9,148,TRUE
"934",1968,11,19,132.6,141.4,TRUE
"935",1968,11,20,131.7,139.1,TRUE
"936",1968,11,21,128.4,133.7,TRUE
"937",1968,11,22,125.1,131,TRUE
"938",1968,11,23,125,132.3,TRUE
"939",1968,11,24,126.7,134.3,TRUE
"940",1968,11,25,128.7,135.3,TRUE
"941",1968,11,26,127.9,135.1,TRUE
"942",1968,11,27,129.3,134.1,TRUE
"943",1968,11,28,124.8,129.6,TRUE
"944",1968,11,29,118.6,128.2,TRUE
"945",1968,11,30,124.6,128.6,TRUE
"946",1968,12,1,132.6,140.1,TRUE
"947",1968,12,2,141.3,149.8,TRUE
"948",1968,12,3,137.2,149.7,TRUE
"949",1968,12,4,136.2,147.9,TRUE
"950",1968,12,5,145.4,146.6,TRUE
"951",1968,12,6,136.3,142.8,TRUE
"952",1968,12,7,132.4,140.2,TRUE
"953",1968,12,8,131.5,141.8,TRUE
"954",1968,12,9,138.1,145.6,TRUE
"955",1968,12,10,141.4,147.9,TRUE
"956",1968,12,11,136.3,143.6,TRUE
"957",1968,12,12,131.7,139,TRUE
"958",1968,12,13,121.6,131.5,TRUE
"959",1968,12,14,124.6,134.3,TRUE
"960",1968,12,15,128.5,134,TRUE
"961",1968,12,16,120.8,127,TRUE
"962",1968,12,17,127.7,130.2,TRUE
"963",1968,12,18,128,133.9,TRUE
"964",1968,12,19,135.8,141.9,TRUE
"965",1968,12,20,140.4,144.7,TRUE
"966",1968,12,21,142.5,147.1,TRUE
"967",1968,12,22,142.5,147.3,TRUE
"968",1968,12,23,140.9,146.4,TRUE
"969",1968,12,24,149.7,154.1,TRUE
"970",1968,12,25,153.5,155.3,TRUE
"971",1968,12,26,151.7,154.1,TRUE
"972",1968,12,27,160,163.5,TRUE
"973",1968,12,28,148.3,150.7,TRUE
"974",1968,12,29,136.5,142.7,TRUE
"975",1968,12,30,137.9,144.2,TRUE
"976",1968,12,31,133.5,139.6,TRUE
"977",1969,1,1,133.8,139.9,TRUE
"978",1969,1,2,133.8,142,TRUE
"979",1969,1,3,139,144.1,TRUE
"980",1969,1,4,148.2,154.5,TRUE
"981",1969,1,5,155.9,162.4,TRUE
"982",1969,1,6,169,175.9,TRUE
"983",1969,1,7,179.8,182.9,TRUE
"984",1969,1,8,173.4,183,TRUE
"985",1969,1,9,176.7,183.4,TRUE
"986",1969,1,10,164.9,169.3,TRUE
"987",1969,1,11,160.9,168.6,TRUE
"988",1969,1,12,155.7,163.2,TRUE
"989",1969,1,13,152.2,157.3,TRUE
"990",1969,1,14,148.8,153.4,TRUE
"991",1969,1,15,145.2,154.3,TRUE
"992",1969,1,16,143.8,152.8,TRUE
"993",1969,1,17,145.6,149.1,TRUE
"994",1969,1,18,138.8,144.4,TRUE
"995",1969,1,19,124.1,131.7,TRUE
"996",1969,1,20,122.8,128,TRUE
"997",1969,1,21,125.5,132,TRUE
"998",1969,1,22,124.8,133.9,TRUE
"999",1969,1,23,122.2,124.8,TRUE
"1000",1969,1,24,123.4,130.8,TRUE
"1001",1969,1,25,127.9,134.2,TRUE
"1002",1969,1,26,139,142.2,TRUE
"1003",1969,1,27,126.1,131.5,TRUE
"1004",1969,1,28,125.9,129.6,TRUE
"1005",1969,1,29,126,129.2,TRUE
"1006",1969,1,30,120,126.2,TRUE
"1007",1969,1,31,119,126.4,TRUE
"1008",1969,2,1,124.3,129.8,TRUE
"1009",1969,2,2,130.6,139.1,TRUE
"1010",1969,2,3,132.8,139.3,TRUE
"1011",1969,2,4,131.7,137.8,TRUE
"1012",1969,2,5,135.8,139,TRUE
"1013",1969,2,6,133,138.6,TRUE
"1014",1969,2,7,135.6,140.3,TRUE
"1015",1969,2,8,128.4,134.3,TRUE
"1016",1969,2,9,126.5,133.4,TRUE
"1017",1969,2,10,-99.9,129.7,FALSE
"1018",1969,2,11,-99.9,128.9,FALSE
"1019",1969,2,12,116.5,124.7,TRUE
"1020",1969,2,13,118.9,126.2,TRUE
"1021",1969,2,14,118.4,125.1,TRUE
"1022",1969,2,15,120,124.9,TRUE
"1023",1969,2,16,121.6,128,TRUE
"1024",1969,2,17,127.7,134.4,TRUE
"1025",1969,2,18,131.9,139.5,TRUE
"1026",1969,2,19,140.3,150.1,TRUE
"1027",1969,2,20,151.6,159.1,TRUE
"1028",1969,2,21,159.8,169.3,TRUE
"1029",1969,2,22,174.5,184.9,TRUE
"1030",1969,2,23,194.8,201.5,TRUE
"1031",1969,2,24,190.9,206,TRUE
"1032",1969,2,25,189.1,207.1,TRUE
"1033",1969,2,26,-99.9,194.9,FALSE
"1034",1969,2,27,-99.9,197.1,FALSE
"1035",1969,2,28,167.8,180.6,TRUE
"1036",1969,3,1,154.9,165.6,TRUE
"1037",1969,3,2,144.6,151.9,TRUE
"1038",1969,3,3,138,147.9,TRUE
"1039",1969,3,4,137,143.8,TRUE
"1040",1969,3,5,136.3,135.9,TRUE
"1041",1969,3,6,133,139.3,TRUE
"1042",1969,3,7,129.3,138.1,TRUE
"1043",1969,3,8,132.2,137.3,TRUE
"1044",1969,3,9,133.3,141.8,TRUE
"1045",1969,3,10,129.3,137.8,TRUE
"1046",1969,3,11,129,136.5,TRUE
"1047",1969,3,12,131.8,138.5,TRUE
"1048",1969,3,13,126.5,134,TRUE
"1049",1969,3,14,130.3,139,TRUE
"1050",1969,3,15,150.1,161.9,TRUE
"1051",1969,3,16,163,175,TRUE
"1052",1969,3,17,190.5,200.2,TRUE
"1053",1969,3,18,192.3,210.9,TRUE
"1054",1969,3,19,195.8,208.5,TRUE
"1055",1969,3,20,204.5,213.8,TRUE
"1056",1969,3,21,218.2,230.8,TRUE
"1057",1969,3,22,208,222.6,TRUE
"1058",1969,3,23,197.2,205.8,TRUE
"1059",1969,3,24,184.6,195.5,TRUE
"1060",1969,3,25,171.1,181.1,TRUE
"1061",1969,3,26,184.8,191.2,TRUE
"1062",1969,3,27,164.3,177.7,TRUE
"1063",1969,3,28,160.5,177.4,TRUE
"1064",1969,3,29,168.2,182,TRUE
"1065",1969,3,30,174.5,182.9,TRUE
"1066",1969,3,31,171.7,185.6,TRUE
"1067",1969,4,1,170,188.7,TRUE
"1068",1969,4,2,173.8,191.5,TRUE
"1069",1969,4,3,177.4,189.8,TRUE
"1070",1969,4,4,163.7,177.2,TRUE
"1071",1969,4,5,158,175.7,TRUE
"1072",1969,4,6,149.8,162.6,TRUE
"1073",1969,4,7,141.3,154.3,TRUE
"1074",1969,4,8,136.2,147.7,TRUE
"1075",1969,4,9,133.5,143.9,TRUE
"1076",1969,4,10,134.3,148.9,TRUE
"1077",1969,4,11,137.3,150.7,TRUE
"1078",1969,4,12,145.9,155.5,TRUE
"1079",1969,4,13,161.5,172.5,TRUE
"1080",1969,4,14,163.5,179.5,TRUE
"1081",1969,4,15,165.8,181.2,TRUE
"1082",1969,4,16,152.5,167.2,TRUE
"1083",1969,4,17,144.2,154.8,TRUE
"1084",1969,4,18,141.8,146.8,TRUE
"1085",1969,4,19,140.1,146.5,TRUE
"1086",1969,4,20,143.1,149.3,TRUE
"1087",1969,4,21,143.3,157.2,TRUE
"1088",1969,4,22,140.1,147.8,TRUE
"1089",1969,4,23,130.6,144.1,TRUE
"1090",1969,4,24,133.2,144.7,TRUE
"1091",1969,4,25,130.9,147.7,TRUE
"1092",1969,4,26,130.7,143.8,TRUE
"1093",1969,4,27,125.8,134.9,TRUE
"1094",1969,4,28,122.1,134.9,TRUE
"1095",1969,4,29,117.1,128.2,TRUE
"1096",1969,4,30,118.1,129.1,TRUE
"1097",1969,5,1,115,124.9,TRUE
"1098",1969,5,2,117,127.8,TRUE
"1099",1969,5,3,122.4,131.9,TRUE
"1100",1969,5,4,123.5,135.5,TRUE
"1101",1969,5,5,141.8,154.1,TRUE
"1102",1969,5,6,125.8,138.3,TRUE
"1103",1969,5,7,121.4,129.8,TRUE
"1104",1969,5,8,128.1,138.5,TRUE
"1105",1969,5,9,124.9,135.5,TRUE
"1106",1969,5,10,127,137.7,TRUE
"1107",1969,5,11,140,150.2,TRUE
"1108",1969,5,12,148.8,160.3,TRUE
"1109",1969,5,13,138.8,154.1,TRUE
"1110",1969,5,14,149,157.7,TRUE
"1111",1969,5,15,147.9,158.9,TRUE
"1112",1969,5,16,143.7,159.4,TRUE
"1113",1969,5,17,148.1,164.1,TRUE
"1114",1969,5,18,152.2,162.4,TRUE
"1115",1969,5,19,145.4,157.6,TRUE
"1116",1969,5,20,148.6,159.1,TRUE
"1117",1969,5,21,158.3,170.6,TRUE
"1118",1969,5,22,167.6,177.5,TRUE
"1119",1969,5,23,162,172.7,TRUE
"1120",1969,5,24,163.5,171.4,TRUE
"1121",1969,5,25,158.8,168.5,TRUE
"1122",1969,5,26,152.8,163.6,TRUE
"1123",1969,5,27,141.4,153.5,TRUE
"1124",1969,5,28,132.1,143.2,TRUE
"1125",1969,5,29,111.1,122.6,TRUE
"1126",1969,5,30,105.8,116.7,TRUE
"1127",1969,5,31,102.1,112,TRUE
"1128",1969,6,1,103.1,113.2,TRUE
"1129",1969,6,2,109.4,121.2,TRUE
"1130",1969,6,3,120.7,133.4,TRUE
"1131",1969,6,4,137.5,159.1,TRUE
"1132",1969,6,5,176.5,177.7,TRUE
"1133",1969,6,6,181,196.4,TRUE
"1134",1969,6,7,194.8,222.2,TRUE
"1135",1969,6,8,219.7,238.6,TRUE
"1136",1969,6,9,214.3,235.7,TRUE
"1137",1969,6,10,219.1,243.5,TRUE
"1138",1969,6,11,219.5,246.7,TRUE
"1139",1969,6,12,205.8,236.8,TRUE
"1140",1969,6,13,204.5,228.6,TRUE
"1141",1969,6,14,199.9,223.5,TRUE
"1142",1969,6,15,180.5,200.5,TRUE
"1143",1969,6,16,158.6,174.8,TRUE
"1144",1969,6,17,145.3,157.2,TRUE
"1145",1969,6,18,140.8,153.9,TRUE
"1146",1969,6,19,130.3,147,TRUE
"1147",1969,6,20,128.1,144.9,TRUE
"1148",1969,6,21,126.8,139.7,TRUE
"1149",1969,6,22,121.8,133.1,TRUE
"1150",1969,6,23,119.5,131.6,TRUE
"1151",1969,6,24,117,128.9,TRUE
"1152",1969,6,25,108.8,120.3,TRUE
"1153",1969,6,26,106.3,117.1,TRUE
"1154",1969,6,27,103.5,114.1,TRUE
"1155",1969,6,28,107.3,118.2,TRUE
"1156",1969,6,29,112.3,123.7,TRUE
"1157",1969,6,30,126.8,136.7,TRUE
"1158",1969,7,1,135.3,149.2,TRUE
"1159",1969,7,2,147,162.1,TRUE
"1160",1969,7,3,158.4,167.5,TRUE
"1161",1969,7,4,152.5,169.1,TRUE
"1162",1969,7,5,151.2,166.5,TRUE
"1163",1969,7,6,150.9,165.2,TRUE
"1164",1969,7,7,149.6,166.6,TRUE
"1165",1969,7,8,150.7,165.2,TRUE
"1166",1969,7,9,149.7,165.7,TRUE
"1167",1969,7,10,146.8,164.3,TRUE
"1168",1969,7,11,143.7,158,TRUE
"1169",1969,7,12,134.1,151.5,TRUE
"1170",1969,7,13,133,145.2,TRUE
"1171",1969,7,14,121.9,134.3,TRUE
"1172",1969,7,15,116.6,126.6,TRUE
"1173",1969,7,16,114.9,126.1,TRUE
"1174",1969,7,17,113.1,124.2,TRUE
"1175",1969,7,18,108.7,119.9,TRUE
"1176",1969,7,19,107.6,118,TRUE
"1177",1969,7,20,105,115.3,TRUE
"1178",1969,7,21,106.6,115.7,TRUE
"1179",1969,7,22,103.7,115.1,TRUE
"1180",1969,7,23,105.6,116.5,TRUE
"1181",1969,7,24,104.1,115.7,TRUE
"1182",1969,7,25,107.2,117.7,TRUE
"1183",1969,7,26,108.6,119.1,TRUE
"1184",1969,7,27,115.7,126.9,TRUE
"1185",1969,7,28,127.1,135,TRUE
"1186",1969,7,29,127,137.1,TRUE
"1187",1969,7,30,131.1,146.9,TRUE
"1188",1969,7,31,152,167,TRUE
"1189",1969,8,1,163.2,175.7,TRUE
"1190",1969,8,2,175.1,192.4,TRUE
"1191",1969,8,3,169.8,188.7,TRUE
"1192",1969,8,4,176.7,192.9,TRUE
"1193",1969,8,5,168.2,187.6,TRUE
"1194",1969,8,6,157.3,171.9,TRUE
"1195",1969,8,7,147.5,163.2,TRUE
"1196",1969,8,8,139.9,150.3,TRUE
"1197",1969,8,9,134.1,145.4,TRUE
"1198",1969,8,10,126.4,139.3,TRUE
"1199",1969,8,11,122.2,135.9,TRUE
"1200",1969,8,12,116.9,128.5,TRUE
"1201",1969,8,13,113.4,123.1,TRUE
"1202",1969,8,14,105.8,117.5,TRUE
"1203",1969,8,15,105.5,115.5,TRUE
"1204",1969,8,16,100.5,112.3,TRUE
"1205",1969,8,17,97.5,107.9,TRUE
"1206",1969,8,18,95.5,105.1,TRUE
"1207",1969,8,19,92.8,103.9,TRUE
"1208",1969,8,20,98.9,109.4,TRUE
"1209",1969,8,21,104.5,116.2,TRUE
"1210",1969,8,22,110,121,TRUE
"1211",1969,8,23,120,133.2,TRUE
"1212",1969,8,24,131.5,146,TRUE
"1213",1969,8,25,142,154.7,TRUE
"1214",1969,8,26,142.4,156.4,TRUE
"1215",1969,8,27,152.4,167.6,TRUE
"1216",1969,8,28,159.8,171.4,TRUE
"1217",1969,8,29,164,177.5,TRUE
"1218",1969,8,30,156,169.5,TRUE
"1219",1969,8,31,150.7,163.7,TRUE
"1220",1969,9,1,147.5,156.3,TRUE
"1221",1969,9,2,141,155.2,TRUE
"1222",1969,9,3,138.9,151.7,TRUE
"1223",1969,9,4,137.2,150.4,TRUE
"1224",1969,9,5,125.5,138.2,TRUE
"1225",1969,9,6,123.4,135.7,TRUE
"1226",1969,9,7,115.5,128.3,TRUE
